Source,Target,Type,Id,Label,Interval,Weight
634,474,Directed,1817,,,1
137,474,Directed,1818,,,1
47,474,Directed,1819,,,1
314,474,Directed,1820,,,1
59,474,Directed,1821,,,1
701,474,Directed,1822,,,1
956,474,Directed,1823,,,1
134,48,Directed,1824,,,1
542,48,Directed,1825,,,1
245,48,Directed,1826,,,1
963,48,Directed,1827,,,1
429,48,Directed,1828,,,1
86,48,Directed,1829,,,1
164,48,Directed,1830,,,1
109,48,Directed,1831,,,1
744,743,Directed,1832,,,1
745,743,Directed,1833,,,1
277,743,Directed,1834,,,1
222,743,Directed,1835,,,1
746,743,Directed,1836,,,1
747,743,Directed,1837,,,1
43,965,Directed,1838,,,1
966,965,Directed,1839,,,1
45,965,Directed,1840,,,1
441,442,Directed,1841,,,1
136,137,Directed,1842,,,1
138,137,Directed,1843,,,1
139,137,Directed,1844,,,1
140,137,Directed,1845,,,1
154,137,Directed,1846,,,1
155,137,Directed,1847,,,1
156,137,Directed,1848,,,1
197,137,Directed,1849,,,1
198,137,Directed,1850,,,1
202,137,Directed,1851,,,1
59,137,Directed,1852,,,1
203,137,Directed,1853,,,1
248,137,Directed,1854,,,1
117,137,Directed,1855,,,1
249,137,Directed,1856,,,1
474,137,Directed,1857,,,1
47,137,Directed,1858,,,1
314,137,Directed,1859,,,1
701,137,Directed,1860,,,1
497,137,Directed,1861,,,1
114,137,Directed,1862,,,1
1065,137,Directed,1863,,,1
224,137,Directed,1864,,,1
1066,137,Directed,1865,,,1
1067,137,Directed,1866,,,1
1068,137,Directed,1867,,,1
1069,137,Directed,1868,,,1
1070,137,Directed,1869,,,1
634,137,Directed,1870,,,1
200,137,Directed,1871,,,1
978,977,Directed,1872,,,1
110,977,Directed,1873,,,1
979,977,Directed,1874,,,1
980,977,Directed,1875,,,1
959,958,Directed,1876,,,1
44,958,Directed,1877,,,1
45,958,Directed,1878,,,1
209,208,Directed,1879,,,1
114,784,Directed,1880,,,1
785,784,Directed,1881,,,1
118,784,Directed,1882,,,1
384,784,Directed,1883,,,1
155,784,Directed,1884,,,1
794,784,Directed,1885,,,1
795,784,Directed,1886,,,1
197,784,Directed,1887,,,1
284,283,Directed,1888,,,1
285,283,Directed,1889,,,1
286,283,Directed,1890,,,1
222,283,Directed,1891,,,1
114,485,Directed,1892,,,1
248,485,Directed,1893,,,1
197,485,Directed,1894,,,1
938,954,Directed,1895,,,1
955,954,Directed,1896,,,1
987,986,Directed,1897,,,1
984,986,Directed,1898,,,1
985,986,Directed,1899,,,1
231,54,Directed,1900,,,1
223,54,Directed,1901,,,1
53,54,Directed,1902,,,1
232,54,Directed,1903,,,1
185,54,Directed,1904,,,1
385,54,Directed,1905,,,1
386,54,Directed,1906,,,1
55,54,Directed,1907,,,1
426,54,Directed,1908,,,1
736,54,Directed,1909,,,1
327,54,Directed,1910,,,1
814,54,Directed,1911,,,1
1033,54,Directed,1912,,,1
1034,54,Directed,1913,,,1
1242,54,Directed,1914,,,1
816,815,Directed,1915,,,1
923,815,Directed,1916,,,1
924,815,Directed,1917,,,1
925,815,Directed,1918,,,1
634,815,Directed,1919,,,1
1080,1081,Directed,1920,,,1
120,1081,Directed,1921,,,1
1082,1081,Directed,1922,,,1
53,325,Directed,1923,,,1
872,325,Directed,1924,,,1
873,325,Directed,1925,,,1
454,325,Directed,1926,,,1
874,325,Directed,1927,,,1
875,325,Directed,1928,,,1
876,325,Directed,1929,,,1
877,325,Directed,1930,,,1
878,325,Directed,1931,,,1
341,325,Directed,1932,,,1
441,325,Directed,1933,,,1
188,187,Directed,1934,,,1
189,187,Directed,1935,,,1
411,187,Directed,1936,,,1
415,187,Directed,1937,,,1
961,187,Directed,1938,,,1
853,187,Directed,1939,,,1
772,187,Directed,1940,,,1
838,187,Directed,1941,,,1
211,210,Directed,1942,,,1
212,210,Directed,1943,,,1
213,210,Directed,1944,,,1
316,210,Directed,1945,,,1
317,210,Directed,1946,,,1
37,36,Directed,1947,,,1
38,36,Directed,1948,,,1
39,36,Directed,1949,,,1
473,475,Directed,1950,,,1
474,475,Directed,1951,,,1
114,475,Directed,1952,,,1
476,475,Directed,1953,,,1
477,475,Directed,1954,,,1
478,475,Directed,1955,,,1
479,475,Directed,1956,,,1
419,390,Directed,1957,,,1
420,390,Directed,1958,,,1
140,390,Directed,1959,,,1
627,390,Directed,1960,,,1
793,390,Directed,1961,,,1
797,796,Directed,1962,,,1
798,796,Directed,1963,,,1
414,796,Directed,1964,,,1
949,796,Directed,1965,,,1
744,828,Directed,1966,,,1
829,828,Directed,1967,,,1
81,969,Directed,1968,,,1
872,873,Directed,1969,,,1
325,873,Directed,1970,,,1
454,873,Directed,1971,,,1
874,873,Directed,1972,,,1
875,873,Directed,1973,,,1
876,873,Directed,1974,,,1
877,873,Directed,1975,,,1
878,873,Directed,1976,,,1
341,873,Directed,1977,,,1
940,873,Directed,1978,,,1
991,873,Directed,1979,,,1
112,114,Directed,1980,,,1
113,114,Directed,1981,,,1
115,114,Directed,1982,,,1
116,114,Directed,1983,,,1
117,114,Directed,1984,,,1
118,114,Directed,1985,,,1
156,114,Directed,1986,,,1
47,114,Directed,1987,,,1
181,114,Directed,1988,,,1
199,114,Directed,1989,,,1
200,114,Directed,1990,,,1
201,114,Directed,1991,,,1
224,114,Directed,1992,,,1
197,114,Directed,1993,,,1
334,114,Directed,1994,,,1
323,114,Directed,1995,,,1
473,114,Directed,1996,,,1
474,114,Directed,1997,,,1
475,114,Directed,1998,,,1
476,114,Directed,1999,,,1
477,114,Directed,2000,,,1
478,114,Directed,2001,,,1
479,114,Directed,2002,,,1
485,114,Directed,2003,,,1
248,114,Directed,2004,,,1
784,114,Directed,2005,,,1
785,114,Directed,2006,,,1
384,114,Directed,2007,,,1
155,114,Directed,2008,,,1
794,114,Directed,2009,,,1
795,114,Directed,2010,,,1
137,114,Directed,2011,,,1
912,114,Directed,2012,,,1
968,114,Directed,2013,,,1
1050,114,Directed,2014,,,1
1065,114,Directed,2015,,,1
1066,114,Directed,2016,,,1
1067,114,Directed,2017,,,1
1068,114,Directed,2018,,,1
1069,114,Directed,2019,,,1
1070,114,Directed,2020,,,1
59,114,Directed,2021,,,1
634,114,Directed,2022,,,1
1132,114,Directed,2023,,,1
692,114,Directed,2024,,,1
1152,114,Directed,2025,,,1
1153,114,Directed,2026,,,1
1306,114,Directed,2027,,,1
1307,114,Directed,2028,,,1
775,114,Directed,2029,,,1
187,961,Directed,2030,,,1
411,961,Directed,2031,,,1
853,961,Directed,2032,,,1
772,961,Directed,2033,,,1
43,42,Directed,2034,,,1
44,42,Directed,2035,,,1
45,42,Directed,2036,,,1
46,42,Directed,2037,,,1
324,42,Directed,2038,,,1
607,42,Directed,2039,,,1
822,1289,Directed,2040,,,1
120,122,Directed,2041,,,1
121,122,Directed,2042,,,1
123,122,Directed,2043,,,1
124,122,Directed,2044,,,1
305,122,Directed,2045,,,1
1227,122,Directed,2046,,,1
1228,122,Directed,2047,,,1
36,37,Directed,2048,,,1
38,37,Directed,2049,,,1
39,37,Directed,2050,,,1
474,633,Directed,2051,,,1
634,633,Directed,2052,,,1
270,342,Directed,2053,,,1
192,191,Directed,2054,,,1
941,191,Directed,2055,,,1
248,191,Directed,2056,,,1
942,191,Directed,2057,,,1
790,191,Directed,2058,,,1
943,191,Directed,2059,,,1
139,191,Directed,2060,,,1
634,191,Directed,2061,,,1
944,191,Directed,2062,,,1
53,322,Directed,2063,,,1
975,974,Directed,2064,,,1
216,974,Directed,2065,,,1
266,974,Directed,2066,,,1
272,974,Directed,2067,,,1
976,974,Directed,2068,,,1
122,1227,Directed,2069,,,1
1228,1227,Directed,2070,,,1
497,871,Directed,2071,,,1
782,871,Directed,2072,,,1
480,482,Directed,2073,,,1
481,482,Directed,2074,,,1
483,482,Directed,2075,,,1
476,482,Directed,2076,,,1
117,482,Directed,2077,,,1
470,482,Directed,2078,,,1
472,482,Directed,2079,,,1
484,482,Directed,2080,,,1
480,483,Directed,2081,,,1
481,483,Directed,2082,,,1
482,483,Directed,2083,,,1
476,483,Directed,2084,,,1
117,483,Directed,2085,,,1
470,483,Directed,2086,,,1
472,483,Directed,2087,,,1
484,483,Directed,2088,,,1
799,483,Directed,2089,,,1
54,231,Directed,2090,,,1
223,231,Directed,2091,,,1
53,231,Directed,2092,,,1
232,231,Directed,2093,,,1
928,616,Directed,2094,,,1
602,616,Directed,2095,,,1
526,616,Directed,2096,,,1
929,616,Directed,2097,,,1
473,476,Directed,2098,,,1
474,476,Directed,2099,,,1
475,476,Directed,2100,,,1
114,476,Directed,2101,,,1
477,476,Directed,2102,,,1
478,476,Directed,2103,,,1
479,476,Directed,2104,,,1
480,476,Directed,2105,,,1
481,476,Directed,2106,,,1
482,476,Directed,2107,,,1
483,476,Directed,2108,,,1
117,476,Directed,2109,,,1
470,476,Directed,2110,,,1
472,476,Directed,2111,,,1
484,476,Directed,2112,,,1
166,165,Directed,2113,,,1
167,165,Directed,2114,,,1
424,165,Directed,2115,,,1
425,165,Directed,2116,,,1
607,165,Directed,2117,,,1
703,702,Directed,2118,,,1
146,702,Directed,2119,,,1
401,702,Directed,2120,,,1
704,702,Directed,2121,,,1
77,55,Directed,2122,,,1
78,55,Directed,2123,,,1
311,55,Directed,2124,,,1
292,55,Directed,2125,,,1
312,55,Directed,2126,,,1
374,55,Directed,2127,,,1
375,55,Directed,2128,,,1
376,55,Directed,2129,,,1
405,55,Directed,2130,,,1
406,55,Directed,2131,,,1
54,55,Directed,2132,,,1
555,55,Directed,2133,,,1
556,55,Directed,2134,,,1
557,55,Directed,2135,,,1
558,55,Directed,2136,,,1
559,55,Directed,2137,,,1
560,55,Directed,2138,,,1
817,55,Directed,2139,,,1
818,55,Directed,2140,,,1
819,55,Directed,2141,,,1
820,55,Directed,2142,,,1
822,55,Directed,2143,,,1
888,55,Directed,2144,,,1
889,55,Directed,2145,,,1
414,55,Directed,2146,,,1
390,419,Directed,2147,,,1
420,419,Directed,2148,,,1
793,419,Directed,2149,,,1
752,751,Directed,2150,,,1
753,751,Directed,2151,,,1
754,751,Directed,2152,,,1
30,751,Directed,2153,,,1
935,751,Directed,2154,,,1
364,751,Directed,2155,,,1
68,751,Directed,2156,,,1
245,751,Directed,2157,,,1
158,751,Directed,2158,,,1
1061,751,Directed,2159,,,1
55,405,Directed,2160,,,1
406,405,Directed,2161,,,1
55,406,Directed,2162,,,1
405,406,Directed,2163,,,1
1100,1099,Directed,2164,,,1
1101,1099,Directed,2165,,,1
1102,1099,Directed,2166,,,1
203,1099,Directed,2167,,,1
883,882,Directed,2168,,,1
790,882,Directed,2169,,,1
112,115,Directed,2170,,,1
113,115,Directed,2171,,,1
114,115,Directed,2172,,,1
116,115,Directed,2173,,,1
117,115,Directed,2174,,,1
118,115,Directed,2175,,,1
30,87,Directed,2176,,,1
365,87,Directed,2177,,,1
99,87,Directed,2178,,,1
80,87,Directed,2179,,,1
366,87,Directed,2180,,,1
540,87,Directed,2181,,,1
541,87,Directed,2182,,,1
667,87,Directed,2183,,,1
668,87,Directed,2184,,,1
669,87,Directed,2185,,,1
687,87,Directed,2186,,,1
70,87,Directed,2187,,,1
887,87,Directed,2188,,,1
384,87,Directed,2189,,,1
919,87,Directed,2190,,,1
736,87,Directed,2191,,,1
996,87,Directed,2192,,,1
1027,87,Directed,2193,,,1
224,87,Directed,2194,,,1
1040,87,Directed,2195,,,1
236,87,Directed,2196,,,1
133,87,Directed,2197,,,1
1232,87,Directed,2198,,,1
65,87,Directed,2199,,,1
407,409,Directed,2200,,,1
408,409,Directed,2201,,,1
306,409,Directed,2202,,,1
402,403,Directed,2203,,,1
302,403,Directed,2204,,,1
401,403,Directed,2205,,,1
404,403,Directed,2206,,,1
283,284,Directed,2207,,,1
285,284,Directed,2208,,,1
286,284,Directed,2209,,,1
222,284,Directed,2210,,,1
364,363,Directed,2211,,,1
385,386,Directed,2212,,,1
54,386,Directed,2213,,,1
47,535,Directed,2214,,,1
536,535,Directed,2215,,,1
466,467,Directed,2216,,,1
120,467,Directed,2217,,,1
239,467,Directed,2218,,,1
486,467,Directed,2219,,,1
1080,1082,Directed,2220,,,1
120,1082,Directed,2221,,,1
1081,1082,Directed,2222,,,1
302,301,Directed,2223,,,1
303,301,Directed,2224,,,1
304,301,Directed,2225,,,1
796,414,Directed,2226,,,1
949,414,Directed,2227,,,1
1136,414,Directed,2228,,,1
55,414,Directed,2229,,,1
453,454,Directed,2230,,,1
287,454,Directed,2231,,,1
455,454,Directed,2232,,,1
456,454,Directed,2233,,,1
457,454,Directed,2234,,,1
872,454,Directed,2235,,,1
325,454,Directed,2236,,,1
873,454,Directed,2237,,,1
874,454,Directed,2238,,,1
875,454,Directed,2239,,,1
876,454,Directed,2240,,,1
877,454,Directed,2241,,,1
878,454,Directed,2242,,,1
341,454,Directed,2243,,,1
283,285,Directed,2244,,,1
284,285,Directed,2245,,,1
286,285,Directed,2246,,,1
222,285,Directed,2247,,,1
287,285,Directed,2248,,,1
294,285,Directed,2249,,,1
909,285,Directed,2250,,,1
48,429,Directed,2251,,,1
86,429,Directed,2252,,,1
164,429,Directed,2253,,,1
109,429,Directed,2254,,,1
1020,429,Directed,2255,,,1
41,429,Directed,2256,,,1
54,426,Directed,2257,,,1
736,426,Directed,2258,,,1
446,902,Directed,2259,,,1
137,248,Directed,2260,,,1
117,248,Directed,2261,,,1
249,248,Directed,2262,,,1
197,248,Directed,2263,,,1
485,248,Directed,2264,,,1
114,248,Directed,2265,,,1
941,248,Directed,2266,,,1
191,248,Directed,2267,,,1
942,248,Directed,2268,,,1
790,248,Directed,2269,,,1
943,248,Directed,2270,,,1
139,248,Directed,2271,,,1
634,248,Directed,2272,,,1
944,248,Directed,2273,,,1
45,1181,Directed,2274,,,1
55,888,Directed,2275,,,1
889,888,Directed,2276,,,1
301,302,Directed,2277,,,1
303,302,Directed,2278,,,1
304,302,Directed,2279,,,1
402,302,Directed,2280,,,1
403,302,Directed,2281,,,1
401,302,Directed,2282,,,1
404,302,Directed,2283,,,1
716,302,Directed,2284,,,1
223,302,Directed,2285,,,1
702,703,Directed,2286,,,1
146,703,Directed,2287,,,1
401,703,Directed,2288,,,1
704,703,Directed,2289,,,1
709,703,Directed,2290,,,1
219,220,Directed,2291,,,1
270,220,Directed,2292,,,1
527,220,Directed,2293,,,1
689,220,Directed,2294,,,1
384,220,Directed,2295,,,1
307,306,Directed,2296,,,1
313,306,Directed,2297,,,1
407,306,Directed,2298,,,1
408,306,Directed,2299,,,1
409,306,Directed,2300,,,1
290,306,Directed,2301,,,1
74,306,Directed,2302,,,1
210,211,Directed,2303,,,1
212,211,Directed,2304,,,1
213,211,Directed,2305,,,1
55,817,Directed,2306,,,1
818,817,Directed,2307,,,1
819,817,Directed,2308,,,1
820,817,Directed,2309,,,1
55,560,Directed,2310,,,1
559,560,Directed,2311,,,1
114,968,Directed,2312,,,1
1050,968,Directed,2313,,,1
38,434,Directed,2314,,,1
158,434,Directed,2315,,,1
743,744,Directed,2316,,,1
745,744,Directed,2317,,,1
277,744,Directed,2318,,,1
222,744,Directed,2319,,,1
746,744,Directed,2320,,,1
747,744,Directed,2321,,,1
828,744,Directed,2322,,,1
829,744,Directed,2323,,,1
872,874,Directed,2324,,,1
325,874,Directed,2325,,,1
873,874,Directed,2326,,,1
454,874,Directed,2327,,,1
875,874,Directed,2328,,,1
876,874,Directed,2329,,,1
877,874,Directed,2330,,,1
878,874,Directed,2331,,,1
341,874,Directed,2332,,,1
99,448,Directed,2333,,,1
606,448,Directed,2334,,,1
607,448,Directed,2335,,,1
608,448,Directed,2336,,,1
137,202,Directed,2337,,,1
59,202,Directed,2338,,,1
139,202,Directed,2339,,,1
203,202,Directed,2340,,,1
87,996,Directed,2341,,,1
524,523,Directed,2342,,,1
86,523,Directed,2343,,,1
55,818,Directed,2344,,,1
817,818,Directed,2345,,,1
819,818,Directed,2346,,,1
820,818,Directed,2347,,,1
872,875,Directed,2348,,,1
325,875,Directed,2349,,,1
873,875,Directed,2350,,,1
454,875,Directed,2351,,,1
874,875,Directed,2352,,,1
876,875,Directed,2353,,,1
877,875,Directed,2354,,,1
878,875,Directed,2355,,,1
341,875,Directed,2356,,,1
958,959,Directed,2357,,,1
44,959,Directed,2358,,,1
45,959,Directed,2359,,,1
1099,1100,Directed,2360,,,1
1101,1100,Directed,2361,,,1
1102,1100,Directed,2362,,,1
203,1100,Directed,2363,,,1
122,305,Directed,2364,,,1
42,43,Directed,2365,,,1
44,43,Directed,2366,,,1
45,43,Directed,2367,,,1
46,43,Directed,2368,,,1
965,43,Directed,2369,,,1
966,43,Directed,2370,,,1
523,524,Directed,2371,,,1
86,524,Directed,2372,,,1
112,116,Directed,2373,,,1
113,116,Directed,2374,,,1
114,116,Directed,2375,,,1
115,116,Directed,2376,,,1
117,116,Directed,2377,,,1
118,116,Directed,2378,,,1
112,117,Directed,2379,,,1
113,117,Directed,2380,,,1
114,117,Directed,2381,,,1
115,117,Directed,2382,,,1
116,117,Directed,2383,,,1
118,117,Directed,2384,,,1
119,117,Directed,2385,,,1
225,117,Directed,2386,,,1
137,117,Directed,2387,,,1
248,117,Directed,2388,,,1
249,117,Directed,2389,,,1
197,117,Directed,2390,,,1
139,117,Directed,2391,,,1
199,117,Directed,2392,,,1
384,117,Directed,2393,,,1
480,117,Directed,2394,,,1
481,117,Directed,2395,,,1
482,117,Directed,2396,,,1
483,117,Directed,2397,,,1
476,117,Directed,2398,,,1
470,117,Directed,2399,,,1
472,117,Directed,2400,,,1
484,117,Directed,2401,,,1
670,117,Directed,2402,,,1
671,117,Directed,2403,,,1
237,117,Directed,2404,,,1
201,117,Directed,2405,,,1
692,691,Directed,2406,,,1
47,691,Directed,2407,,,1
693,691,Directed,2408,,,1
694,691,Directed,2409,,,1
695,691,Directed,2410,,,1
884,691,Directed,2411,,,1
691,692,Directed,2412,,,1
47,692,Directed,2413,,,1
693,692,Directed,2414,,,1
694,692,Directed,2415,,,1
695,692,Directed,2416,,,1
114,692,Directed,2417,,,1
155,692,Directed,2418,,,1
1152,692,Directed,2419,,,1
1153,692,Directed,2420,,,1
616,928,Directed,2421,,,1
602,928,Directed,2422,,,1
526,928,Directed,2423,,,1
929,928,Directed,2424,,,1
882,883,Directed,2425,,,1
790,883,Directed,2426,,,1
341,340,Directed,2427,,,1
858,340,Directed,2428,,,1
199,384,Directed,2429,,,1
117,384,Directed,2430,,,1
197,384,Directed,2431,,,1
784,384,Directed,2432,,,1
114,384,Directed,2433,,,1
155,384,Directed,2434,,,1
794,384,Directed,2435,,,1
785,384,Directed,2436,,,1
795,384,Directed,2437,,,1
87,384,Directed,2438,,,1
919,384,Directed,2439,,,1
736,384,Directed,2440,,,1
70,384,Directed,2441,,,1
220,384,Directed,2442,,,1
87,1040,Directed,2443,,,1
541,1040,Directed,2444,,,1
86,585,Directed,2445,,,1
1047,1048,Directed,2446,,,1
332,1048,Directed,2447,,,1
1072,1048,Directed,2448,,,1
1053,1048,Directed,2449,,,1
1073,1048,Directed,2450,,,1
185,184,Directed,2451,,,1
186,184,Directed,2452,,,1
280,663,Directed,2453,,,1
236,663,Directed,2454,,,1
332,331,Directed,2455,,,1
47,550,Directed,2456,,,1
36,38,Directed,2457,,,1
37,38,Directed,2458,,,1
39,38,Directed,2459,,,1
434,38,Directed,2460,,,1
158,38,Directed,2461,,,1
977,978,Directed,2462,,,1
110,978,Directed,2463,,,1
979,978,Directed,2464,,,1
980,978,Directed,2465,,,1
985,1089,Directed,2466,,,1
681,1089,Directed,2467,,,1
775,1089,Directed,2468,,,1
181,1089,Directed,2469,,,1
423,422,Directed,2470,,,1
210,212,Directed,2471,,,1
211,212,Directed,2472,,,1
213,212,Directed,2473,,,1
523,86,Directed,2474,,,1
524,86,Directed,2475,,,1
585,86,Directed,2476,,,1
897,86,Directed,2477,,,1
48,86,Directed,2478,,,1
429,86,Directed,2479,,,1
164,86,Directed,2480,,,1
109,86,Directed,2481,,,1
448,606,Directed,2482,,,1
607,606,Directed,2483,,,1
608,606,Directed,2484,,,1
447,446,Directed,2485,,,1
239,446,Directed,2486,,,1
902,446,Directed,2487,,,1
210,316,Directed,2488,,,1
317,316,Directed,2489,,,1
119,224,Directed,2490,,,1
114,224,Directed,2491,,,1
197,224,Directed,2492,,,1
334,224,Directed,2493,,,1
775,224,Directed,2494,,,1
87,224,Directed,2495,,,1
541,224,Directed,2496,,,1
1065,224,Directed,2497,,,1
137,224,Directed,2498,,,1
1066,224,Directed,2499,,,1
1067,224,Directed,2500,,,1
1068,224,Directed,2501,,,1
1069,224,Directed,2502,,,1
1070,224,Directed,2503,,,1
59,224,Directed,2504,,,1
634,224,Directed,2505,,,1
65,411,Directed,2506,,,1
187,411,Directed,2507,,,1
415,411,Directed,2508,,,1
416,411,Directed,2509,,,1
417,411,Directed,2510,,,1
961,411,Directed,2511,,,1
853,411,Directed,2512,,,1
772,411,Directed,2513,,,1
838,411,Directed,2514,,,1
1065,1066,Directed,2515,,,1
137,1066,Directed,2516,,,1
114,1066,Directed,2517,,,1
224,1066,Directed,2518,,,1
1067,1066,Directed,2519,,,1
1068,1066,Directed,2520,,,1
1069,1066,Directed,2521,,,1
1070,1066,Directed,2522,,,1
59,1066,Directed,2523,,,1
634,1066,Directed,2524,,,1
663,280,Directed,2525,,,1
236,280,Directed,2526,,,1
938,940,Directed,2527,,,1
939,940,Directed,2528,,,1
873,940,Directed,2529,,,1
991,940,Directed,2530,,,1
239,238,Directed,2531,,,1
616,602,Directed,2532,,,1
928,602,Directed,2533,,,1
526,602,Directed,2534,,,1
929,602,Directed,2535,,,1
364,602,Directed,2536,,,1
213,602,Directed,2537,,,1
79,177,Directed,2538,,,1
121,125,Directed,2539,,,1
126,125,Directed,2540,,,1
127,125,Directed,2541,,,1
691,884,Directed,2542,,,1
87,540,Directed,2543,,,1
541,540,Directed,2544,,,1
974,975,Directed,2545,,,1
216,975,Directed,2546,,,1
266,975,Directed,2547,,,1
272,975,Directed,2548,,,1
976,975,Directed,2549,,,1
30,128,Directed,2550,,,1
99,128,Directed,2551,,,1
129,128,Directed,2552,,,1
743,745,Directed,2553,,,1
744,745,Directed,2554,,,1
277,745,Directed,2555,,,1
222,745,Directed,2556,,,1
746,745,Directed,2557,,,1
747,745,Directed,2558,,,1
228,227,Directed,2559,,,1
229,227,Directed,2560,,,1
769,227,Directed,2561,,,1
770,227,Directed,2562,,,1
771,227,Directed,2563,,,1
742,227,Directed,2564,,,1
772,227,Directed,2565,,,1
773,227,Directed,2566,,,1
774,227,Directed,2567,,,1
541,665,Directed,2568,,,1
130,930,Directed,2569,,,1
80,960,Directed,2570,,,1
79,65,Directed,2571,,,1
80,65,Directed,2572,,,1
411,65,Directed,2573,,,1
637,65,Directed,2574,,,1
786,65,Directed,2575,,,1
30,65,Directed,2576,,,1
841,65,Directed,2577,,,1
842,65,Directed,2578,,,1
87,65,Directed,2579,,,1
332,1078,Directed,2580,,,1
634,1078,Directed,2581,,,1
1048,1072,Directed,2582,,,1
1053,1072,Directed,2583,,,1
1073,1072,Directed,2584,,,1
120,123,Directed,2585,,,1
121,123,Directed,2586,,,1
122,123,Directed,2587,,,1
124,123,Directed,2588,,,1
45,123,Directed,2589,,,1
120,124,Directed,2590,,,1
121,124,Directed,2591,,,1
122,124,Directed,2592,,,1
123,124,Directed,2593,,,1
126,127,Directed,2594,,,1
125,127,Directed,2595,,,1
227,228,Directed,2596,,,1
229,228,Directed,2597,,,1
227,229,Directed,2598,,,1
228,229,Directed,2599,,,1
210,317,Directed,2600,,,1
316,317,Directed,2601,,,1
473,477,Directed,2602,,,1
474,477,Directed,2603,,,1
475,477,Directed,2604,,,1
114,477,Directed,2605,,,1
476,477,Directed,2606,,,1
478,477,Directed,2607,,,1
479,477,Directed,2608,,,1
796,797,Directed,2609,,,1
798,797,Directed,2610,,,1
879,797,Directed,2611,,,1
467,486,Directed,2612,,,1
239,486,Directed,2613,,,1
87,1027,Directed,2614,,,1
217,216,Directed,2615,,,1
218,216,Directed,2616,,,1
974,216,Directed,2617,,,1
975,216,Directed,2618,,,1
266,216,Directed,2619,,,1
272,216,Directed,2620,,,1
976,216,Directed,2621,,,1
331,332,Directed,2622,,,1
1047,332,Directed,2623,,,1
1048,332,Directed,2624,,,1
1078,332,Directed,2625,,,1
634,332,Directed,2626,,,1
555,556,Directed,2627,,,1
55,556,Directed,2628,,,1
557,556,Directed,2629,,,1
558,556,Directed,2630,,,1
559,556,Directed,2631,,,1
146,101,Directed,2632,,,1
1051,101,Directed,2633,,,1
147,146,Directed,2634,,,1
702,146,Directed,2635,,,1
703,146,Directed,2636,,,1
401,146,Directed,2637,,,1
704,146,Directed,2638,,,1
709,146,Directed,2639,,,1
101,146,Directed,2640,,,1
1051,146,Directed,2641,,,1
68,1238,Directed,2642,,,1
87,1232,Directed,2643,,,1
414,1136,Directed,2644,,,1
369,1303,Directed,2645,,,1
81,1303,Directed,2646,,,1
527,1303,Directed,2647,,,1
1304,1303,Directed,2648,,,1
1305,1303,Directed,2649,,,1
81,1012,Directed,2650,,,1
853,852,Directed,2651,,,1
616,526,Directed,2652,,,1
928,526,Directed,2653,,,1
602,526,Directed,2654,,,1
929,526,Directed,2655,,,1
87,919,Directed,2656,,,1
384,919,Directed,2657,,,1
736,919,Directed,2658,,,1
70,919,Directed,2659,,,1
306,307,Directed,2660,,,1
441,491,Directed,2661,,,1
490,491,Directed,2662,,,1
492,491,Directed,2663,,,1
493,491,Directed,2664,,,1
904,491,Directed,2665,,,1
441,492,Directed,2666,,,1
490,492,Directed,2667,,,1
491,492,Directed,2668,,,1
493,492,Directed,2669,,,1
471,470,Directed,2670,,,1
472,470,Directed,2671,,,1
480,470,Directed,2672,,,1
481,470,Directed,2673,,,1
482,470,Directed,2674,,,1
483,470,Directed,2675,,,1
476,470,Directed,2676,,,1
117,470,Directed,2677,,,1
484,470,Directed,2678,,,1
55,374,Directed,2679,,,1
375,374,Directed,2680,,,1
110,685,Directed,2681,,,1
327,685,Directed,2682,,,1
59,748,Directed,2683,,,1
192,748,Directed,2684,,,1
470,471,Directed,2685,,,1
472,471,Directed,2686,,,1
872,876,Directed,2687,,,1
325,876,Directed,2688,,,1
873,876,Directed,2689,,,1
454,876,Directed,2690,,,1
874,876,Directed,2691,,,1
875,876,Directed,2692,,,1
877,876,Directed,2693,,,1
878,876,Directed,2694,,,1
341,876,Directed,2695,,,1
555,557,Directed,2696,,,1
55,557,Directed,2697,,,1
556,557,Directed,2698,,,1
558,557,Directed,2699,,,1
559,557,Directed,2700,,,1
122,1228,Directed,2701,,,1
1227,1228,Directed,2702,,,1
555,558,Directed,2703,,,1
55,558,Directed,2704,,,1
556,558,Directed,2705,,,1
557,558,Directed,2706,,,1
559,558,Directed,2707,,,1
402,401,Directed,2708,,,1
403,401,Directed,2709,,,1
302,401,Directed,2710,,,1
404,401,Directed,2711,,,1
702,401,Directed,2712,,,1
703,401,Directed,2713,,,1
146,401,Directed,2714,,,1
704,401,Directed,2715,,,1
288,289,Directed,2716,,,1
290,289,Directed,2717,,,1
291,289,Directed,2718,,,1
292,289,Directed,2719,,,1
293,289,Directed,2720,,,1
408,502,Directed,2721,,,1
503,502,Directed,2722,,,1
302,716,Directed,2723,,,1
70,76,Directed,2724,,,1
42,324,Directed,2725,,,1
45,324,Directed,2726,,,1
1208,324,Directed,2727,,,1
184,185,Directed,2728,,,1
186,185,Directed,2729,,,1
54,185,Directed,2730,,,1
180,185,Directed,2731,,,1
545,185,Directed,2732,,,1
880,185,Directed,2733,,,1
47,947,Directed,2734,,,1
948,947,Directed,2735,,,1
87,667,Directed,2736,,,1
668,667,Directed,2737,,,1
199,868,Directed,2738,,,1
364,868,Directed,2739,,,1
